abs_ssc,name,state,area
10691,Bunyan,New South Wales,74.33
10692,Burcher,New South Wales,533.42
10693,Bureen,New South Wales,35.01
10694,Burnt Bridge,New South Wales,3.92
10695,Burnt Yards,New South Wales,47.87
10696,Buronga,New South Wales,15.46
10697,Burra (Queanbeyan-Palerang Regional - NSW),New South Wales,98.95
10698,Burra (Snowy Valleys - NSW),New South Wales,94.78
10699,Burra Creek,New South Wales,265.15
10700,Burraboi,New South Wales,307.59
10701,Burradoo,New South Wales,12.44
10702,Burraga,New South Wales,113.39
10703,Burragate,New South Wales,75.56
10704,Burrandana,New South Wales,39.56
10705,Burraneer,New South Wales,1.45
10706,Burrangong,New South Wales,19.35
10707,Burrapine,New South Wales,38.90
10708,Burrawang,New South Wales,18.62
10709,Burrell Creek,New South Wales,33.38
10710,Burren Junction,New South Wales,1354.26
10711,Burrier,New South Wales,12.15
10712,Burrill Lake,New South Wales,4.30
10713,Burringbar,New South Wales,25.91
10714,Burrinjuck,New South Wales,116.06
10715,Burroway,New South Wales,431.89
10716,Burrumbuttock,New South Wales,177.86
10717,Burrundulla,New South Wales,18.86
10718,Burwood (NSW),New South Wales,2.43
10719,Burwood Heights,New South Wales,0.23
10720,Busby,New South Wales,1.21
10721,Busbys Flat,New South Wales,161.37
10722,Bushells Ridge,New South Wales,6.88
10723,Buttaba,New South Wales,1.93
10724,Buttai,New South Wales,7.08
10725,Butterwick,New South Wales,12.05
10726,Buxton (NSW),New South Wales,12.79
10727,Byabarra,New South Wales,108.65
10728,Byadbo Wilderness,New South Wales,604.93
10729,Byangum,New South Wales,9.12
10730,Bylong,New South Wales,132.69
10731,Byng,New South Wales,37.88
10732,Byrock,New South Wales,3580.80
10733,Byron Bay,New South Wales,19.07
10734,Byrrill Creek,New South Wales,21.91
10735,Bywong,New South Wales,94.39
10736,Cabarita (NSW),New South Wales,0.50
10737,Cabarita Beach,New South Wales,1.43
10738,Cabbage Tree Island (Ballina - NSW),New South Wales,0.54
10739,Cabbage Tree Island (Mid-Coast - NSW),New South Wales,2.15
10740,Cabramatta,New South Wales,5.04
10741,Cabramatta West,New South Wales,1.83
10742,Cabramurra,New South Wales,341.38
10743,Caddens,New South Wales,1.69
10744,Cadgee (NSW),New South Wales,22.59
10745,Cadia,New South Wales,13.63
10746,Caffreys Flat,New South Wales,65.22
10747,Cairncross,New South Wales,21.20
10748,Calala,New South Wales,61.21
10749,Calamia,New South Wales,91.81
10750,Calderwood,New South Wales,14.25
10751,Caldwell,New South Wales,370.49
10752,Calga,New South Wales,17.54
10753,Califat,New South Wales,46.51
10754,Calimo,New South Wales,375.79
10755,Callaghan,New South Wales,1.79
10756,Callaghans Creek,New South Wales,64.68
10757,Callala Bay,New South Wales,7.65
10758,Callala Beach,New South Wales,4.40
10759,Calliope (NSW),New South Wales,16.73
10760,Caloola,New South Wales,132.36
10761,Cambalong,New South Wales,56.38
10762,Camberwell (NSW),New South Wales,25.36
10763,Cambewarra,New South Wales,18.31
10764,Cambewarra Village,New South Wales,1.00
10765,Camboon (NSW),New South Wales,26.22
10766,Cambra,New South Wales,57.55
10767,Cambridge Gardens,New South Wales,0.77
10768,Cambridge Park,New South Wales,2.62
10769,Cambridge Plateau,New South Wales,40.78
10770,Camden,New South Wales,4.64
10771,Camden Head,New South Wales,2.64
10772,Camden Park (NSW),New South Wales,10.37
10773,Camden South,New South Wales,4.24
10774,Camellia,New South Wales,0.56
10775,Cameron Park,New South Wales,12.18
10776,Camerons Creek,New South Wales,161.12
10777,Camira (NSW),New South Wales,71.24
10778,Cammeray,New South Wales,1.55
10779,Camp Creek (NSW),New South Wales,396.07
10780,Campbelltown (NSW),New South Wales,11.39
10781,Camperdown (NSW),New South Wales,1.52
10782,Campsie,New South Wales,3.37
10783,Campvale,New South Wales,14.84
10784,Cams Wharf,New South Wales,0.83
10785,Canada Bay,New South Wales,0.32
10786,Canadian Lead,New South Wales,22.78
10787,Canbelego,New South Wales,2849.78
10788,Candelo,New South Wales,96.85
10789,Cangai,New South Wales,129.54
10790,Caniaba,New South Wales,30.12
10791,Canley Heights,New South Wales,2.61
10792,Canley Vale,New South Wales,2.89
10793,Canobolas,New South Wales,71.02
10794,Canoelands,New South Wales,63.45
10795,Canonba,New South Wales,704.91
10796,Canowindra,New South Wales,765.38
10797,Canterbury (NSW),New South Wales,1.96
10798,Canton Beach,New South Wales,0.83
10799,Canyonleigh,New South Wales,257.82
10800,Caparra,New South Wales,31.06
10801,Capeen Creek,New South Wales,43.85
10802,Capertee,New South Wales,214.03
10803,Capoompeta,New South Wales,71.88
10804,Captains Flat,New South Wales,166.91
10805,Carabost,New South Wales,205.99
10806,Caragabal,New South Wales,538.87
10807,Carcalgong,New South Wales,74.66
10808,Carcoar,New South Wales,124.07
10809,Cardiff (NSW),New South Wales,5.16
10810,Cardiff Heights,New South Wales,1.32
10811,Cardiff South,New South Wales,1.38
10812,Carey Bay,New South Wales,0.49
10813,Cargo,New South Wales,253.37
10814,Carinda,New South Wales,3378.21
10815,Caringbah,New South Wales,4.09
10816,Caringbah South,New South Wales,4.09
10817,Carlaminda,New South Wales,79.25
10818,Carlingford,New South Wales,8.53
10819,Carlton (NSW),New South Wales,2.07
10820,Carnes Hill,New South Wales,1.32
10821,Carnham,New South Wales,63.59
10822,Carool,New South Wales,7.34
10823,Caroona,New South Wales,221.24
10824,Carrabolla,New South Wales,215.08
10825,Carrai,New South Wales,257.40
10826,Carramar (NSW),New South Wales,1.02
10827,Carrathool,New South Wales,2406.88
10828,Carrick (NSW),New South Wales,84.46
10829,Carrington (Mid-Coast - NSW),New South Wales,3.48
10830,Carrington (Newcastle - NSW),New South Wales,2.04
10831,Carrington Falls,New South Wales,14.59
10832,Carroll,New South Wales,250.95
10833,Carrowbrook,New South Wales,94.31
10834,Carrs Creek,New South Wales,5.49
10835,Carrs Island,New South Wales,1.40
10836,Carrs Peninsula,New South Wales,3.12
10837,Carss Park,New South Wales,0.63
10838,Cartwright,New South Wales,0.96
10839,Cartwrights Hill,New South Wales,2.86
10840,Carwell,New South Wales,54.21
10841,Carwoola,New South Wales,84.41
10842,Cascade (NSW),New South Wales,85.45
10843,Casino,New South Wales,80.03
10844,Cassilis (NSW),New South Wales,983.02
10845,Castle Cove,New South Wales,2.34
10846,Castle Doyle,New South Wales,90.98
10847,Castle Hill (NSW),New South Wales,18.81
10848,Castle Rock,New South Wales,91.15
10849,Castlecrag,New South Wales,1.51
10850,Castlereagh,New South Wales,32.14
10851,Casuarina (NSW),New South Wales,2.68
10852,Casula,New South Wales,7.07
10853,Catalina,New South Wales,3.84
10854,Cataract,New South Wales,204.65
10855,Cathcart (NSW),New South Wales,188.22
10856,Catherine Field,New South Wales,9.82
10857,Catherine Hill Bay,New South Wales,8.64
10858,Cathundral,New South Wales,224.25
10859,Cattai,New South Wales,22.70
10860,Cattle Creek (NSW),New South Wales,217.39
10861,Cavan (NSW),New South Wales,141.07
10862,Caves Beach,New South Wales,2.43
10863,Cawdor (NSW),New South Wales,28.32
10864,Cawongla,New South Wales,35.88
10865,Cecil Hills,New South Wales,6.22
10866,Cecil Park,New South Wales,10.98
10867,Cedar Brush Creek,New South Wales,40.68
10868,Cedar Creek (Cessnock - NSW),New South Wales,107.43
10869,Cedar Creek (Tweed - NSW),New South Wales,6.22
10870,Cedar Party,New South Wales,38.40
10871,Cedar Point,New South Wales,37.44
10872,Cells River,New South Wales,182.64
10873,Centennial Park (NSW),New South Wales,2.23
10874,Central Colo,New South Wales,11.76
10875,Central Macdonald,New South Wales,12.93
10876,Central Mangrove,New South Wales,23.01
10877,Central Tilba,New South Wales,39.35
10878,Cessnock,New South Wales,35.24
10879,Chaelundi,New South Wales,326.94
10880,Chain Valley Bay,New South Wales,5.60
10881,Chakola,New South Wales,120.45
10882,Chambigne,New South Wales,193.98
10883,Charbon,New South Wales,5.19
10884,Charles Sturt University,New South Wales,3.51
10885,Charlestown (NSW),New South Wales,7.12
10886,Charleys Forest,New South Wales,89.03
10887,Charlotte Bay,New South Wales,9.69
10888,Charlton (NSW),New South Wales,55.62
10889,Charmhaven,New South Wales,7.07
10890,Chatham Valley,New South Wales,46.88
10891,Chatsbury,New South Wales,99.32
10892,Chatswood,New South Wales,5.01
10893,Chatswood West,New South Wales,0.81
10894,Chatsworth (NSW),New South Wales,13.33
10895,Cheero Point,New South Wales,0.18
10896,Cheltenham (NSW),New South Wales,1.65
10897,Cherry Tree Hill,New South Wales,102.69
10898,Cherrybrook,New South Wales,8.26
10899,Chester Hill,New South Wales,3.98
10900,Chichester (NSW),New South Wales,218.35
10901,Chifley (NSW),New South Wales,1.06
10902,Chilcotts Creek,New South Wales,49.12
10903,Chilcotts Grass,New South Wales,2.12
10904,Chillingham,New South Wales,8.37
10905,Chinderah,New South Wales,14.88
10906,Chinnock,New South Wales,13.11
10907,Chippendale,New South Wales,0.46
10908,Chipping Norton,New South Wales,7.13
10909,Chisholm (NSW),New South Wales,7.62
10910,Chiswick,New South Wales,0.51
10911,Chittaway Bay,New South Wales,1.12
10912,Chittaway Point,New South Wales,1.62
10913,Chowan Creek,New South Wales,12.51
10914,Chullora,New South Wales,1.99
10915,Church Point,New South Wales,0.72
10916,Clandulla,New South Wales,71.44
10917,Clare (NSW),New South Wales,1808.76
10918,Claremont Meadows,New South Wales,3.04
10919,Clarence,New South Wales,17.18
10920,Clarence Town,New South Wales,91.95
10921,Clarendon (NSW),New South Wales,4.72
10922,Clarenza,New South Wales,64.69
10923,Clareville,New South Wales,0.50
10924,Claymore,New South Wales,1.42
10925,Clear Creek,New South Wales,52.97
10926,Clear Range,New South Wales,47.43
10927,Clearfield,New South Wales,36.15
10928,Clemton Park,New South Wales,0.37
10929,Clergate,New South Wales,30.08
10930,Cleveland (NSW),New South Wales,3.23
10931,Clifden,New South Wales,41.77
10932,Cliftleigh,New South Wales,4.29
10933,Clifton (NSW),New South Wales,0.24
10934,Clifton Grove,New South Wales,43.11
10935,Clontarf (NSW),New South Wales,0.86
10936,Clothiers Creek,New South Wales,9.94
10937,Clouds Creek,New South Wales,244.60
10938,Clovelly,New South Wales,0.79
10939,Clunes (NSW),New South Wales,23.52
10940,Clybucca,New South Wales,85.25
10941,Clyde (NSW),New South Wales,0.67
10942,Clydesdale (NSW),New South Wales,6.03
10943,Coal Point,New South Wales,1.37
10944,Coalcliff,New South Wales,1.90
10945,Coaldale,New South Wales,93.94
10946,Coasters Retreat,New South Wales,0.12
10947,Cobaki,New South Wales,7.62
10948,Cobaki Lakes,New South Wales,9.90
10949,Cobar,New South Wales,2186.32
10950,Cobar Park,New South Wales,0.82
10951,Cobargo,New South Wales,104.03
10952,Cobark,New South Wales,140.37
10953,Cobbadah,New South Wales,275.48
10954,Cobbitty,New South Wales,52.16
10955,Cobramunga,New South Wales,104.57
10956,Cockwhy,New South Wales,41.69
10957,Codrington (NSW),New South Wales,19.25
10958,Coffee Camp,New South Wales,21.19
10959,Coffs Harbour,New South Wales,46.05
10960,Coggan,New South Wales,33.55
10961,Cogra Bay,New South Wales,0.57
10962,Coila,New South Wales,8.67
10963,Coldstream (NSW),New South Wales,11.06
10964,Coleambally,New South Wales,1865.22
10965,Colebee,New South Wales,3.48
10966,Coledale,New South Wales,2.10
10967,Colinroobie,New South Wales,296.12
10968,Colinton (NSW),New South Wales,86.89
10969,Collarenebri,New South Wales,5044.61
10970,Collaroy (NSW),New South Wales,2.68
10971,Collaroy Plateau,New South Wales,1.22
10972,Collector,New South Wales,112.70
10973,Collendina,New South Wales,176.06
10974,Collerina,New South Wales,1588.90
10975,Collie (NSW),New South Wales,719.17
10976,Collingullie,New South Wales,147.38
10977,Collingwood (NSW),New South Wales,19.76
10978,Collins Creek,New South Wales,34.01
10979,Collombatti,New South Wales,199.99
10980,Collum Collum,New South Wales,48.11
10981,Colly Blue,New South Wales,42.92
10982,Colo (Bathurst Regional - NSW),New South Wales,60.82
10983,Colo (Hawkesbury - NSW),New South Wales,6.90
10984,Colo Heights,New South Wales,524.08
10985,Colo Vale,New South Wales,65.74
10986,Colongra,New South Wales,7.89
10987,Colyton,New South Wales,3.36
10988,Comara,New South Wales,456.81
10989,Combaning,New South Wales,171.85
10990,Combara,New South Wales,282.65
10991,Comberton,New South Wales,60.86
10992,Comboyne,New South Wales,100.17
10993,Come By Chance,New South Wales,761.96
10994,Comerong Island,New South Wales,14.03
10995,Commissioners Creek,New South Wales,13.61
10996,Como (NSW),New South Wales,1.60
10997,Comobella,New South Wales,117.37
10998,Conargo,New South Wales,850.27
10999,Concord,New South Wales,5.06
11000,Concord West,New South Wales,2.54
11001,Condell Park,New South Wales,3.89
11002,Condobolin,New South Wales,4966.85
11003,Condong,New South Wales,3.82
11004,Coneac,New South Wales,45.13
11005,Congarinni,New South Wales,31.21
11006,Congarinni North,New South Wales,31.45
11007,Congewai,New South Wales,67.18
11008,Congo,New South Wales,10.12
11009,Conimbia,New South Wales,583.49
11010,Coniston,New South Wales,1.05
11011,Conjola,New South Wales,42.59
11012,Conjola Park,New South Wales,2.90
11013,Connells Point,New South Wales,1.03
11014,Constitution Hill,New South Wales,1.19
11015,Coogee (NSW),New South Wales,1.92
11016,Cookamidgera,New South Wales,180.97
11017,Cookardinia,New South Wales,189.69
11018,Cooks Gap,New South Wales,44.23
11019,Cooks Hill,New South Wales,0.72
11020,Cooks Myalls,New South Wales,171.66
11021,Coolabah,New South Wales,2571.95
11022,Coolac,New South Wales,334.82
11023,Coolagolite,New South Wales,88.32
11024,Coolah,New South Wales,1590.92
11025,Coolamon,New South Wales,297.22
11026,Coolangatta (NSW),New South Wales,13.52
11027,Coolangubra,New South Wales,135.68
11028,Coolatai,New South Wales,507.66
11029,Cooleman,New South Wales,65.81
11030,Cooleys Creek,New South Wales,5.73
11031,Coolgardie (NSW),New South Wales,6.85
11032,Coolongolook,New South Wales,140.55
11033,Coolringdon,New South Wales,108.33
11034,Coolumbooka,New South Wales,84.19
11035,Coolumburra,New South Wales,43.18
11036,Cooma (NSW),New South Wales,97.84
11037,Coomba Bay,New South Wales,9.34
11038,Coomba Park,New South Wales,10.64
11039,Coombadjha,New South Wales,194.15
11040,Coombell,New South Wales,62.90
11041,Coomealla,New South Wales,132.17
11042,Coomoo Coomoo,New South Wales,163.55
11043,Coonabarabran,New South Wales,241.78
11044,Coonamble,New South Wales,1514.41
11045,Coongbar,New South Wales,69.29
11046,Cooperabung,New South Wales,60.79
11047,Coopernook,New South Wales,25.08
11048,Coopers Gully,New South Wales,16.13
11049,Coopers Shoot,New South Wales,14.11
11050,Cooplacurripa,New South Wales,409.70
11051,Coorabell,New South Wales,20.39
11052,Cooranbong,New South Wales,70.49
11053,Cootamundra,New South Wales,888.40
11054,Cootralantra,New South Wales,162.07
11055,Cooyal,New South Wales,52.71
11056,Copacabana,New South Wales,2.00
11057,Cope,New South Wales,76.47
11058,Copeland,New South Wales,45.63
11059,Copeton,New South Wales,186.67
11060,Copmanhurst,New South Wales,21.85
11061,Coppabella (NSW),New South Wales,163.57
11062,Copperhannia,New South Wales,185.73
11063,Coraki,New South Wales,32.34
11064,Coralville,New South Wales,34.92
11065,Coramba,New South Wales,53.89
11066,Corang,New South Wales,130.34
11067,Corangula,New South Wales,9.91
11068,Corbie Hill,New South Wales,104.51
11069,Cordeaux,New South Wales,92.73
11070,Cordeaux Heights,New South Wales,3.35
11071,Coree,New South Wales,402.27
11072,Coreen,New South Wales,349.55
11073,Corindi Beach,New South Wales,24.25
11074,Corinella (NSW),New South Wales,482.20
11075,Corlette,New South Wales,3.06
11076,Corndale (NSW),New South Wales,23.54
11077,Corney Town,New South Wales,0.38
11078,Cornwallis,New South Wales,7.52
11079,Corobimilla,New South Wales,190.05
11080,Corowa,New South Wales,77.20
11081,Corrabare,New South Wales,72.52
11082,Corrimal,New South Wales,5.04
11083,Corrong,New South Wales,978.79
11084,Corrowong,New South Wales,362.35
11085,Corunna,New South Wales,11.54
11086,Cottage Point,New South Wales,0.40
11087,Cottonvale (NSW),New South Wales,9.82
11088,Cougal,New South Wales,35.81
11089,Countegany,New South Wales,170.08
11090,Courabyra,New South Wales,49.45
11091,Couradda,New South Wales,162.85
11092,Couragago,New South Wales,24.26
11093,Couridjah,New South Wales,2.81
11094,Coutts Crossing,New South Wales,59.18
11095,Cow Flat,New South Wales,36.70
11096,Cowabbie,New South Wales,125.78
11097,Cowan,New South Wales,31.90
11098,Cowper,New South Wales,13.59
11099,Cowra,New South Wales,885.43
11100,Coxs Creek,New South Wales,123.77
11101,Coxs Crown,New South Wales,29.96
11102,Crabbes Creek,New South Wales,18.08
11103,Crackenback,New South Wales,84.54
11104,Craigie (NSW),New South Wales,98.09
11105,Cranebrook,New South Wales,14.95
11106,Crangan Bay,New South Wales,6.56
11107,Craven,New South Wales,94.71
11108,Craven Plateau,New South Wales,18.81
11109,Crawford River,New South Wales,98.43
11110,Crawney,New South Wales,269.10
11111,Creewah,New South Wales,35.38
11112,Cremorne (NSW),New South Wales,1.63
11113,Cremorne Point,New South Wales,0.43
11114,Crescent Head,New South Wales,181.87
11115,Crestwood,New South Wales,1.96
11116,Cringila,New South Wales,1.68
11117,Croki,New South Wales,1.37
11118,Cromer (NSW),New South Wales,6.21
11119,Cronulla,New South Wales,3.87
11120,Crooble,New South Wales,239.33
11121,Croobyar,New South Wales,16.86
11122,Crooked Corner,New South Wales,247.96
11123,Crookwell,New South Wales,207.39
11124,Croom,New South Wales,18.69
11125,Croppa Creek,New South Wales,396.93
11126,Cross Roads (NSW),New South Wales,14.68
11127,Crosslands,New South Wales,3.73
11128,Croudace Bay,New South Wales,0.67
11129,Crowdy Bay National Park,New South Wales,53.30
11130,Crowdy Head,New South Wales,6.92
