school_id,name,suburb,state,postcode,sector,school_type,lat,lng
41119,Green Square School,Waterloo,NSW,2017,Government,Special,-33.904025,151.203108
41120,St George School,Kogarah,NSW,2217,Government,Special,-33.969055,151.137532
41121,Cook School,Loftus,NSW,2232,Government,Special,-34.041709,151.052545
41122,Cairnsfoot School,Brighton-Le-Sands,NSW,2216,Government,Special,-33.93208,151.144121
41123,Woniora Road School,Hurstville,NSW,2220,Government,Special,-33.971003,151.103173
41124,Minerva School,Sutherland,NSW,2232,Government,Special,-34.034965,151.058739
41125,Wairoa School,Bondi Beach,NSW,2026,Government,Special,-33.886632,151.278496
41126,Bates Drive School,Kareela,NSW,2232,Government,Special,-34.022243,151.08527
41127,Carinya School,Mortdale,NSW,2223,Government,Special,-33.973766,151.082222
41128,Edgeware School,Hurlstone Park,NSW,2193,Government,Special,-33.913582,151.131342
41129,Arncliffe Public School,Arncliffe,NSW,2205,Government,Primary,-33.94054078,151.1464999
41130,Balmain Public School,Balmain,NSW,2041,Government,Primary,-33.859166,151.183417
41131,Bexley Public School,Bexley,NSW,2207,Government,Primary,-33.947687,151.128861
41132,Bondi Public School,Bondi,NSW,2026,Government,Primary,-33.892625,151.264753
41133,Bourke Street Public School,Surry Hills,NSW,2010,Government,Primary,-33.890546,151.215741
41134,Croydon Public School,Croydon,NSW,2132,Government,Primary,-33.879793,151.114887
41135,Croydon Park Public School,Croydon Park,NSW,2133,Government,Primary,-33.894695,151.108395
41136,Daceyville Public School,Daceyville,NSW,2032,Government,Primary,-33.929548,151.227984
41137,Darlinghurst Public School,Potts Point,NSW,2011,Government,Primary,-33.878599,151.223432
41138,Gardeners Road Public School,Rosebery,NSW,2018,Government,Primary,-33.920643,151.198034
41139,Glebe Public School,Glebe,NSW,2037,Government,Primary,-33.883685,151.19097
41140,Leichhardt Public School,Leichhardt,NSW,2040,Government,Primary,-33.88427,151.15814
41141,Maroubra Junction Public School,Maroubra,NSW,2035,Government,Primary,-33.936072,151.236652
41142,Newtown Public School,Newtown,NSW,2042,Government,Primary,-33.899991,151.179405
41143,Paddington Public School,Paddington,NSW,2021,Government,Primary,-33.887603,151.230188
41144,Rozelle Public School,Rozelle,NSW,2039,Government,Primary,-33.862581,151.169749
41145,Stanmore Public School,Stanmore,NSW,2048,Government,Primary,-33.895506,151.165283
41146,Woollahra Public School,Woollahra,NSW,2025,Government,Primary,-33.886379,151.24119
41147,Canterbury Boys High School,Canterbury,NSW,2193,Government,Secondary,-33.905342,151.122624
41148,St George Girls High School,Kogarah,NSW,2217,Government,Secondary,-33.959073,151.136035
41149,Sydney Boys High School,Surry Hills,NSW,2010,Government,Secondary,-33.89224479,151.2191102
41150,Sydney Girls High School,Surry Hills,NSW,2010,Government,Secondary,-33.894191,151.220371
41151,Sydney Technical High School,Bexley,NSW,2207,Government,Secondary,-33.963075,151.114342
41152,Conservatorium High School,Sydney,NSW,2000,Government,Secondary,-33.863407,151.21408
41153,Burwood Girls High School,Croydon,NSW,2132,Government,Secondary,-33.875318,151.113036
41154,Randwick Boys High School,Randwick,NSW,2031,Government,Secondary,-33.925639,151.239386
41155,Randwick Girls High School,Randwick,NSW,2031,Government,Secondary,-33.921832,151.23944
41156,Kingsgrove North High School,Kingsgrove,NSW,2208,Government,Secondary,-33.93398,151.097628
41157,Port Hacking High School,Miranda,NSW,2228,Government,Secondary,-34.03257,151.098293
41158,Blakehurst High School,Blakehurst,NSW,2221,Government,Secondary,-33.980406,151.11324
41159,Caringbah High School,Caringbah,NSW,2229,Government,Secondary,-34.03362397,151.1206652
41160,Moorefield Girls High School,Kogarah,NSW,2217,Government,Secondary,-33.968311,151.137739
41161,Heathcote High School,Heathcote,NSW,2233,Government,Secondary,-34.082295,151.01441
41162,Kingsgrove High School,Kingsgrove,NSW,2208,Government,Secondary,-33.948519,151.101653
41163,Matraville Sports High School,Chifley,NSW,2036,Government,Secondary,-33.964747,151.244548
41164,Cronulla High School,Cronulla,NSW,2230,Government,Secondary,-34.052,151.154
41165,J J Cahill Memorial High School,Mascot,NSW,2020,Government,Secondary,-33.92777913,151.2007449
41166,Lucas Heights Community School,Barden Ridge,NSW,2234,Government,Combined,-34.035778,151.004817
41167,Central Sydney Intensive English High School,Surry Hills,NSW,2010,Government,Secondary,-33.889068,151.20578
41168,Kogarah High School,Kogarah,NSW,2217,Government,Secondary,-33.961161,151.134227
41169,Gymea Technology High School,Gymea,NSW,2227,Government,Secondary,-34.029985,151.08338
41170,Endeavour Sports High School,Caringbah,NSW,2229,Government,Secondary,-34.031816,151.11945
41171,Georges River College Peakhurst Campus,Peakhurst,NSW,2210,Government,Secondary,-33.96711175,151.0562066
41172,Engadine High School,Engadine,NSW,2233,Government,Secondary,-34.062141,151.019341
41173,Woolooware High School,Woolooware,NSW,2230,Government,Secondary,-34.039811,151.145595
41174,Kirrawee High School,Kirrawee,NSW,2232,Government,Secondary,-34.04348,151.073475
41175,Sylvania High School,Sylvania,NSW,2224,Government,Secondary,-34.017367,151.103529
41176,Sydney Secondary College Balmain Campus,Rozelle,NSW,2039,Government,Secondary,-33.858506,151.170052
41177,Fort Street High School,Petersham,NSW,2049,Government,Secondary,-33.890196,151.1529
41178,Tempe High School,Tempe,NSW,2044,Government,Secondary,-33.91975,151.16094
41179,Sydney Secondary College Leichhardt Campus,Leichhardt,NSW,2040,Government,Secondary,-33.879463,151.159003
41180,Newtown High School of Performing Arts,Newtown,NSW,2042,Government,Secondary,-33.899534,151.178338
41181,Marrickville High School,Marrickville,NSW,2204,Government,Secondary,-33.905781,151.155995
41182,South Sydney High School,Maroubra,NSW,2035,Government,Secondary,-33.944154,151.234397
41183,Rose Bay Secondary College,Dover Heights,NSW,2030,Government,Secondary,-33.878347,151.276121
41184,Alexandria Park Community School,Alexandria,NSW,2015,Government,Combined,-33.900941,151.195844
41185,Menai High School,Menai,NSW,2234,Government,Secondary,-34.002904,151.023851
41186,Sydney Distance Education High School,Woolloomooloo,NSW,2011,Government,Secondary,-33.871053,151.22098
41187,Canterbury Girls High School,Canterbury,NSW,2193,Government,Secondary,-33.907264,151.122631
41188,Georges River College Hurstville Boys Campus,Hurstville,NSW,2220,Government,Secondary,-33.962826,151.109808
41189,Ashfield Boys High School,Ashfield,NSW,2131,Government,Secondary,-33.889547,151.129219
41190,Dulwich High School of Visual Arts and Design,Dulwich Hill,NSW,2203,Government,Secondary,-33.904038,151.144871
41191,The Jannali High School,Jannali,NSW,2226,Government,Secondary,-34.015719,151.062224
41192,Georges River College Penshurst Girls Campus,Penshurst,NSW,2222,Government,Secondary,-33.964071,151.08601
41193,James Cook Boys High School,Kogarah,NSW,2217,Government,Secondary,-33.96648,151.13709
41194,Arcadia Public School,Arcadia,NSW,2159,Government,Primary,-33.623487,151.051031
41195,Artarmon Public School,Artarmon,NSW,2064,Government,Primary,-33.811249,151.186001
41196,Asquith Public School,Asquith,NSW,2077,Government,Primary,-33.685729,151.112177
41197,Seaforth Public School,Seaforth,NSW,2092,Government,Primary,-33.793262,151.251235
41198,Beecroft Public School,Beecroft,NSW,2119,Government,Primary,-33.752085,151.06462
41199,Berowra Public School,Berowra,NSW,2081,Government,Primary,-33.618522,151.148996
41200,Boronia Park Public School,Hunters Hill,NSW,2110,Government,Primary,-33.821414,151.135558
41201,Brooklyn Public School,Brooklyn,NSW,2083,Government,Primary,-33.548414,151.214992
41202,Brookvale Public School,Brookvale,NSW,2100,Government,Primary,-33.761678,151.270787
41203,Cammeray Public School,Cammeray,NSW,2062,Government,Primary,-33.820422,151.211542
41204,Castle Hill Public School,Castle Hill,NSW,2154,Government,Primary,-33.727887,151.004663
41205,Cowan Public School,Cowan,NSW,2081,Government,Primary,-33.588808,151.168843
41206,Dee Why Public School,Dee Why,NSW,2099,Government,Primary,-33.749025,151.285209
41207,Dural Public School,Dural,NSW,2158,Government,Primary,-33.686057,151.026394
41208,Epping Public School,Epping,NSW,2121,Government,Primary,-33.770727,151.087878
41209,Epping West Public School,Epping,NSW,2121,Government,Primary,-33.772789,151.068048
41210,Ermington Public School,West Ryde,NSW,2114,Government,Primary,-33.80478016,151.0700943
41211,Frenchs Forest Public School,Frenchs Forest,NSW,2086,Government,Primary,-33.751516,151.224695
41212,Galston Public School,Galston,NSW,2159,Government,Primary,-33.64801332,151.0453766
41213,Gladesville Public School,Gladesville,NSW,2111,Government,Primary,-33.832977,151.125699
41214,Glenhaven Public School,Glenhaven,NSW,2156,Government,Primary,-33.700792,151.002882
41215,Glenorie Public School,Glenorie,NSW,2157,Government,Primary,-33.599444,151.008082
41216,Greenwich Public School,Greenwich,NSW,2065,Government,Primary,-33.82587,151.183252
41217,Harbord Public School,Freshwater,NSW,2096,Government,Primary,-33.77266218,151.2857899
41218,Hillside Public School,Glenorie,NSW,2157,Government,Primary,-33.601784,150.976151
41219,Hunters Hill Public School,Hunters Hill,NSW,2110,Government,Primary,-33.835121,151.151254
41220,Kenthurst Public School,Kenthurst,NSW,2156,Government,Primary,-33.665603,151.004575
41221,Lane Cove Public School,Lane Cove,NSW,2066,Government,Primary,-33.816514,151.169134
41222,Lindfield Public School,Lindfield,NSW,2070,Government,Primary,-33.78075,151.168917
41223,Lindfield East Public School,East Lindfield,NSW,2070,Government,Primary,-33.767479,151.18429
41224,Manly West Public School,Balgowlah,NSW,2093,Government,Primary,-33.791875,151.268753
41225,Middle Dural Public School,Middle Dural,NSW,2158,Government,Primary,-33.64496,151.023178
41226,Middle Harbour Public School,Mosman,NSW,2088,Government,Primary,-33.82282,151.2327
41227,Mona Vale Public School,Mona Vale,NSW,2103,Government,Primary,-33.676998,151.300404
41228,Narrabeen Lakes Public School,Narrabeen,NSW,2101,Government,Primary,-33.720323,151.297413
41229,Neutral Bay Public School,Neutral Bay,NSW,2089,Government,Primary,-33.83261,151.219605
41230,Newport Public School,Newport,NSW,2106,Government,Primary,-33.660561,151.312237
41231,Normanhurst Public School,Normanhurst,NSW,2076,Government,Primary,-33.722572,151.097273
41232,Northbridge Public School,Northbridge,NSW,2063,Government,Primary,-33.813034,151.218597
41233,North Rocks Public School,North Rocks,NSW,2151,Government,Primary,-33.768425,151.025148
41234,North Sydney Public School,Waverton,NSW,2060,Government,Primary,-33.834819,151.203685
41235,Pennant Hills Public School,Pennant Hills,NSW,2120,Government,Primary,-33.7358,151.068058
41236,West Pennant Hills Public School,West Pennant Hills,NSW,2125,Government,Primary,-33.746075,151.050491
41237,Putney Public School,Ryde,NSW,2112,Government,Primary,-33.824562,151.110973
41238,Roseville Public School,Roseville,NSW,2069,Government,Primary,-33.781883,151.188666
41239,Ryde Public School,Ryde,NSW,2112,Government,Primary,-33.812552,151.108015
41240,North Ryde Public School,North Ryde,NSW,2113,Government,Primary,-33.794766,151.120042
41241,West Ryde Public School,West Ryde,NSW,2114,Government,Primary,-33.808363,151.085097
41242,Terrey Hills Public School,Terrey Hills,NSW,2084,Government,Primary,-33.685723,151.222619
41243,Turramurra North Public School,North Turramurra,NSW,2074,Government,Primary,-33.714724,151.147816
41244,Waitara Public School,Wahroonga,NSW,2076,Government,Primary,-33.708119,151.111586
41245,Warrawee Public School,Turramurra,NSW,2074,Government,Primary,-33.729484,151.121236
41246,Willoughby Public School,Willoughby,NSW,2068,Government,Primary,-33.802197,151.200123
41247,Annangrove Public School,Annangrove,NSW,2156,Government,Primary,-33.667417,150.95255
41248,Balgowlah Heights Public School,Balgowlah,NSW,2093,Government,Primary,-33.805985,151.258754
41249,Belrose Public School,Belrose,NSW,2085,Government,Primary,-33.727235,151.216645
41250,Pymble Public School,Pymble,NSW,2073,Government,Primary,-33.732269,151.141089
41251,Avalon Public School,Avalon Beach,NSW,2107,Government,Primary,-33.63962493,151.3270551
41252,Narraweena Public School,Dee Why,NSW,2099,Government,Primary,-33.74938018,151.2738291
41253,Wahroonga Public School,Wahroonga,NSW,2076,Government,Primary,-33.715583,151.128476
41254,Melrose Park Public School,West Ryde,NSW,2114,Government,Primary,-33.814849,151.071939
41255,Turramurra Public School,Turramurra,NSW,2074,Government,Primary,-33.745258,151.114305
41256,Denistone East Public School,Eastwood,NSW,2122,Government,Primary,-33.7943,151.096571
41257,Meadowbank Public School,Ryde,NSW,2112,Government,Primary,-33.817073,151.097684
41258,Mount Colah Public School,Mount Colah,NSW,2079,Government,Primary,-33.672947,151.115695
41259,Narrabeen North Public School,North Narrabeen,NSW,2101,Government,Primary,-33.69988246,151.2982398
41260,Lane Cove West Public School,Lane Cove,NSW,2066,Government,Primary,-33.809886,151.152003
41261,Killara Public School,Killara,NSW,2071,Government,Primary,-33.76593324,151.1481823
41262,Castle Cove Public School,Castle Cove,NSW,2069,Government,Primary,-33.783375,151.201973
41263,Curl Curl North Public School,North Curl Curl,NSW,2099,Government,Primary,-33.764639,151.289314
41264,Gordon West Public School,Pymble,NSW,2073,Government,Primary,-33.760318,151.139223
41265,Manly Village Public School,Manly,NSW,2095,Government,Primary,-33.7993832,151.287407
41266,Beaumont Road Public School,Killara,NSW,2071,Government,Primary,-33.774289,151.146271
41267,Collaroy Plateau Public School,Collaroy Plateau,NSW,2097,Government,Primary,-33.73297,151.29344
41268,Beacon Hill Public School,Beacon Hill,NSW,2100,Government,Primary,-33.75163,151.260584
41269,Balgowlah North Public School,North Balgowlah,NSW,2093,Government,Primary,-33.783267,151.246457
41270,Gordon East Public School,Gordon,NSW,2072,Government,Primary,-33.74582,151.156203
41271,Mowbray Public School,Lane Cove,NSW,2066,Government,Primary,-33.803943,151.155895
41272,Forestville Public School,Forestville,NSW,2087,Government,Primary,-33.761582,151.212803
41273,Manly Vale Public School,Manly Vale,NSW,2093,Government,Primary,-33.783497,151.25976
41274,Epping Heights Public School,Epping,NSW,2121,Government,Primary,-33.762695,151.07408
41275,Eastwood Heights Public School,Eastwood,NSW,2122,Government,Primary,-33.781914,151.095463
41276,Mount Kuring-gai Public School,Mount Kuring-Gai,NSW,2080,Government,Primary,-33.657474,151.135604
41277,Kent Road Public School,Eastwood,NSW,2122,Government,Primary,-33.787415,151.108936
41278,Truscott Street Public School,North Ryde,NSW,2113,Government,Primary,-33.794097,151.130918
41279,Epping North Public School,North Epping,NSW,2121,Government,Primary,-33.757643,151.095425
41280,Elanora Heights Public School,Elanora Heights,NSW,2101,Government,Primary,-33.703672,151.284751
41281,Allambie Heights Public School,Allambie Heights,NSW,2100,Government,Primary,-33.765754,151.252322
41282,Cromer Public School,Cromer,NSW,2099,Government,Primary,-33.738009,151.274661
41283,Wheeler Heights Public School,Collaroy Plateau,NSW,2097,Government,Primary,-33.72779,151.284764
41284,Ryde East Public School,North Ryde,NSW,2113,Government,Primary,-33.807139,151.125864
