abs_ssc,name,state,area
"SSC11674",Glenquarry,New South Wales,44.99
"SSC11675",Glenreagh,New South Wales,86.24
"SSC11676",Glenridding,New South Wales,9.34
"SSC11677",Glenrock,New South Wales,304.52
"SSC11678",Glenroy (Albury - NSW),New South Wales,8.06
"SSC11679",Glenroy (Snowy Valleys - NSW),New South Wales,96.97
"SSC11680",Glenthorne,New South Wales,9.19
"SSC11681",Glenugie,New South Wales,106.35
"SSC11682",Glenwood,New South Wales,5.12
"SSC11683",Glenworth Valley,New South Wales,22.75
"SSC11684",Glossodia,New South Wales,15.54
"SSC11685",Gloucester,New South Wales,59.12
"SSC11686",Gloucester Tops,New South Wales,78.70
"SSC11687",Goat Island,New South Wales,0.31
"SSC11688",Gobarralong,New South Wales,208.66
"SSC11689",Gobbagombalin,New South Wales,43.26
"SSC11690",Gocup,New South Wales,62.64
"SSC11691",Godfreys Creek,New South Wales,247.34
"SSC11692",Gogeldrie,New South Wales,103.56
"SSC11693",Gol Gol,New South Wales,20.48
"SSC11694",Gollan,New South Wales,249.30
"SSC11695",Golspie,New South Wales,205.21
"SSC11696",Gongolgon,New South Wales,2212.88
"SSC11697",Gonn,New South Wales,186.42
"SSC11698",Goobarragandra,New South Wales,505.09
"SSC11699",Good Forest,New South Wales,22.14
"SSC11700",Good Hope,New South Wales,142.29
"SSC11701",Goodnight,New South Wales,93.18
"SSC11702",Goodooga,New South Wales,3488.15
"SSC11703",Goodwood Island,New South Wales,10.05
"SSC11704",Googong,New South Wales,71.90
"SSC11705",Goolgowi,New South Wales,864.80
"SSC11706",Goolhi,New South Wales,453.82
"SSC11707",Goolma,New South Wales,244.46
"SSC11708",Goolmangar,New South Wales,13.16
"SSC11709",Gooloogong,New South Wales,289.85
"SSC11710",Goombargana,New South Wales,121.49
"SSC11711",Goonellabah,New South Wales,23.11
"SSC11712",Goonengerry,New South Wales,27.71
"SSC11713",Goonoo Forest,New South Wales,505.04
"SSC11714",Goonoo Goonoo,New South Wales,33.85
"SSC11715",Goonumbla,New South Wales,330.83
"SSC11716",Goorangoola,New South Wales,83.89
"SSC11717",Goorianawa,New South Wales,210.44
"SSC11718",Gordon,New South Wales,3.79
"SSC11719",Gorge Creek,New South Wales,50.44
"SSC11720",Gormans Hill,New South Wales,16.49
"SSC11721",Gorokan,New South Wales,3.09
"SSC11722",Gosford,New South Wales,2.95
"SSC11723",Gosforth,New South Wales,6.66
"SSC11724",Gostwyck,New South Wales,83.87
"SSC11725",Goulburn,New South Wales,55.58
"SSC11726",Gouldsville,New South Wales,5.33
"SSC11727",Gowan,New South Wales,134.30
"SSC11728",Gowang,New South Wales,212.31
"SSC11729",Gowrie (Singleton - NSW),New South Wales,4.60
"SSC11730",Gowrie (Tamworth Regional - NSW),New South Wales,126.91
"SSC11731",Grabben Gullen,New South Wales,84.53
"SSC11732",Gradys Creek,New South Wales,71.00
"SSC11733",Grafton,New South Wales,12.67
"SSC11734",Gragin,New South Wales,27.92
"SSC11735",Grahamstown,New South Wales,33.84
"SSC11736",Graman,New South Wales,308.61
"SSC11737",Grants Beach,New South Wales,6.03
"SSC11738",Granville,New South Wales,3.33
"SSC11739",Grasmere,New South Wales,5.44
"SSC11740",Grassy Head,New South Wales,7.67
"SSC11741",Grattai,New South Wales,175.37
"SSC11742",Gravesend,New South Wales,652.79
"SSC11743",Grays Point,New South Wales,1.32
"SSC11744",Great Mackerel Beach,New South Wales,0.12
"SSC11745",Great Marlow,New South Wales,10.15
"SSC11746",Green Cape,New South Wales,53.07
"SSC11747",Green Creek,New South Wales,62.88
"SSC11748",Green Forest,New South Wales,12.47
"SSC11749",Green Gully,New South Wales,24.34
"SSC11750",Green Hills (Armidale Regional - NSW),New South Wales,45.55
"SSC11751",Green Hills (Snowy Valleys - NSW),New South Wales,219.68
"SSC11752",Green Pigeon,New South Wales,40.08
"SSC11753",Green Point (Central Coast - NSW),New South Wales,8.45
"SSC11754",Green Point (Gosford - NSW),New South Wales,0.09
"SSC11755",Green Point (Mid-Coast - NSW),New South Wales,0.99
"SSC11756",Green Valley,New South Wales,3.21
"SSC11757",Greenacre,New South Wales,7.40
"SSC11758",Greendale (Bega Valley - NSW),New South Wales,36.11
"SSC11759",Greendale (Liverpool - NSW),New South Wales,33.93
"SSC11760",Greenethorpe,New South Wales,163.01
"SSC11761",Greenfield Park,New South Wales,1.50
"SSC11762",Greengrove,New South Wales,5.67
"SSC11763",Greenhill,New South Wales,7.71
"SSC11764",Greenhills Beach,New South Wales,0.54
"SSC11765",Greenlands (Singleton - NSW),New South Wales,64.48
"SSC11766",Greenlands (Snowy Monaro Regional - NSW),New South Wales,61.39
"SSC11767",Greenleigh,New South Wales,6.52
"SSC11768",Greenridge,New South Wales,24.84
"SSC11769",Greenwell Point,New South Wales,2.67
"SSC11770",Greenwich,New South Wales,1.66
"SSC11771",Greenwich Park,New South Wales,88.91
"SSC11772",Greg Greg,New South Wales,77.59
"SSC11773",Gregadoo,New South Wales,118.40
"SSC11774",Gregory Hills,New South Wales,6.39
"SSC11775",Greigs Flat,New South Wales,21.74
"SSC11776",Grenfell,New South Wales,877.97
"SSC11777",Gresford,New South Wales,54.15
"SSC11778",Greta,New South Wales,20.71
"SSC11779",Greta Main,New South Wales,3.00
"SSC11780",Grevillia,New South Wales,22.53
"SSC11781",Greystanes,New South Wales,8.97
"SSC11782",Griffith,New South Wales,51.90
"SSC11783",Grogan,New South Wales,275.22
"SSC11784",Grong Grong,New South Wales,550.57
"SSC11785",Grose Vale,New South Wales,18.48
"SSC11786",Grose Wold,New South Wales,11.35
"SSC11787",Grosses Plain,New South Wales,44.65
"SSC11788",Growee,New South Wales,72.28
"SSC11789",Guerilla Bay,New South Wales,1.68
"SSC11790",Guildford,New South Wales,5.90
"SSC11791",Guildford West,New South Wales,1.61
"SSC11792",Gulargambone,New South Wales,733.89
"SSC11793",Gulf Creek,New South Wales,170.10
"SSC11794",Gulgong,New South Wales,102.08
"SSC11795",Gulmarrad,New South Wales,30.71
"SSC11796",Gum Flat,New South Wales,141.86
"SSC11797",Gum Scrub,New South Wales,71.42
"SSC11798",Gumbalie,New South Wales,3409.64
"SSC11799",Gumble,New South Wales,167.09
"SSC11800",Gumly Gumly,New South Wales,12.33
"SSC11801",Gumma,New South Wales,28.87
"SSC11802",Gunbar,New South Wales,1574.65
"SSC11803",Gundagai,New South Wales,47.27
"SSC11804",Gundamulda,New South Wales,79.85
"SSC11805",Gundaroo,New South Wales,300.29
"SSC11806",Gundary,New South Wales,107.51
"SSC11807",Gunderbooka,New South Wales,2801.48
"SSC11808",Gunderman,New South Wales,102.69
"SSC11809",Gundy,New South Wales,73.71
"SSC11810",Gungal,New South Wales,146.73
"SSC11811",Gungalman,New South Wales,413.31
"SSC11812",Gunnedah,New South Wales,518.06
"SSC11813",Gunning,New South Wales,78.81
"SSC11814",Gunning Gap,New South Wales,202.81
"SSC11815",Gunningbland,New South Wales,177.24
"SSC11816",Gunningrah,New South Wales,84.67
"SSC11817",Gurley,New South Wales,953.55
"SSC11818",Gurnang,New South Wales,58.04
"SSC11819",Gurranang,New South Wales,42.13
"SSC11820",Gurrundah,New South Wales,193.05
"SSC11821",Guyong,New South Wales,67.43
"SSC11822",Guyra,New South Wales,299.03
"SSC11823",Gwabegar,New South Wales,542.73
"SSC11824",Gwandalan,New South Wales,2.87
"SSC11825",Gwynneville,New South Wales,1.26
"SSC11826",Gymea,New South Wales,2.18
"SSC11827",Gymea Bay,New South Wales,2.40
"SSC11828",Haberfield,New South Wales,2.38
"SSC11829",Hacks Ferry,New South Wales,20.72
"SSC11830",Halekulani,New South Wales,1.40
"SSC11831",Halfway Creek,New South Wales,83.17
"SSC11832",Hallidays Point,New South Wales,9.95
"SSC11833",Halloran,New South Wales,3.47
"SSC11834",Halls Creek,New South Wales,472.86
"SSC11835",Hallsville,New South Wales,23.32
"SSC11836",Halton,New South Wales,54.57
"SSC11837",Hambledon Hill,New South Wales,4.15
"SSC11838",Hamilton,New South Wales,1.39
"SSC11839",Hamilton East,New South Wales,0.38
"SSC11840",Hamilton North,New South Wales,0.80
"SSC11841",Hamilton South,New South Wales,1.17
"SSC11842",Hamilton Valley,New South Wales,11.88
"SSC11843",Hamlyn Terrace,New South Wales,5.21
"SSC11844",Hammondville,New South Wales,1.82
"SSC11845",Hampden Hall,New South Wales,2.77
"SSC11846",Hampton,New South Wales,143.24
"SSC11847",Hanging Rock,New South Wales,313.09
"SSC11848",Hanleys Creek,New South Wales,15.99
"SSC11849",Hannam Vale,New South Wales,25.31
"SSC11850",Hanwood,New South Wales,102.65
"SSC11851",Harden,New South Wales,14.22
"SSC11852",Hardys Bay,New South Wales,0.61
"SSC11853",Harefield,New South Wales,205.57
"SSC11854",Hargraves,New South Wales,588.37
"SSC11855",Harolds Cross,New South Wales,74.47
"SSC11856",Harparary,New South Wales,98.24
"SSC11857",Harpers Hill,New South Wales,3.80
"SSC11858",Harrington,New South Wales,32.95
"SSC11859",Harrington Park,New South Wales,8.00
"SSC11860",Harris Park,New South Wales,0.64
"SSC11861",Hartley,New South Wales,77.33
"SSC11862",Hartley Vale,New South Wales,20.86
"SSC11863",Hartwood,New South Wales,178.50
"SSC11864",Hartys Plains,New South Wales,3.46
"SSC11865",Harwood,New South Wales,23.59
"SSC11866",Hassall Grove,New South Wales,1.22
"SSC11867",Hassans Walls,New South Wales,5.39
"SSC11868",Hastings Point,New South Wales,1.92
"SSC11869",Hat Head,New South Wales,34.53
"SSC11870",Hatfield,New South Wales,1822.50
"SSC11871",Havilah,New South Wales,43.38
"SSC11872",Hawkesbury Heights,New South Wales,2.99
"SSC11873",Hawks Nest,New South Wales,33.77
"SSC11874",Hay,New South Wales,1946.92
"SSC11875",Hay South,New South Wales,2297.06
"SSC11876",Hayes Gap,New South Wales,51.67
"SSC11877",Haymarket,New South Wales,0.52
"SSC11878",Haystack,New South Wales,26.07
"SSC11879",Hayters Hill,New South Wales,2.48
"SSC11880",Haywards Bay,New South Wales,1.17
"SSC11881",Hazelbrook,New South Wales,12.50
"SSC11882",Hazelgrove,New South Wales,36.89
"SSC11883",Heathcote,New South Wales,10.17
"SSC11884",Heatherbrae,New South Wales,12.83
"SSC11885",Hebden,New South Wales,106.81
"SSC11886",Hebersham,New South Wales,1.68
"SSC11887",Heckenberg,New South Wales,0.93
"SSC11888",Heddon Greta,New South Wales,4.92
"SSC11889",Heifer Station,New South Wales,152.53
"SSC11890",Helensburgh,New South Wales,18.48
"SSC11891",Henley,New South Wales,0.27
"SSC11892",Henty,New South Wales,354.12
"SSC11893",Hereford Hall,New South Wales,77.65
"SSC11894",Hermidale,New South Wales,1550.24
"SSC11895",Hermitage Flat,New South Wales,0.68
"SSC11896",Hernani,New South Wales,238.95
"SSC11897",Herons Creek,New South Wales,85.14
"SSC11898",Hexham,New South Wales,18.71
"SSC11899",Hickeys Creek,New South Wales,33.82
"SSC11900",High Range,New South Wales,282.83
"SSC11901",Higher Macdonald,New South Wales,87.01
"SSC11902",Highfields,New South Wales,0.87
"SSC11903",Hill End,New South Wales,151.70
"SSC11904",Hill Top (Snowy Monaro Regional - NSW),New South Wales,39.67
"SSC11905",Hill Top (Wingecarribee - NSW),New South Wales,37.91
"SSC11906",Hilldale,New South Wales,38.97
"SSC11907",Hillgrove (Armidale Regional - NSW),New South Wales,365.19
"SSC11908",Hillgrove (Wagga Wagga - NSW),New South Wales,5.44
"SSC11909",Hillsborough (Lake Macquarie - NSW),New South Wales,1.47
"SSC11910",Hillsborough (Maitland - NSW),New South Wales,9.52
"SSC11911",Hillsdale,New South Wales,0.55
"SSC11912",Hillston,New South Wales,3985.58
"SSC11913",Hillville,New South Wales,42.78
"SSC11914",Hillvue,New South Wales,11.76
"SSC11915",Hinchinbrook,New South Wales,3.23
"SSC11916",Hinton,New South Wales,9.97
"SSC11917",Hobartville,New South Wales,1.09
"SSC11918",Hobbys Yards,New South Wales,75.65
"SSC11919",Hogarth Range,New South Wales,57.36
"SSC11920",Holbrook,New South Wales,450.06
"SSC11921",Holgate,New South Wales,9.05
"SSC11922",Hollisdale,New South Wales,34.21
"SSC11923",Hollydeen,New South Wales,19.27
"SSC11924",Holmesville,New South Wales,1.70
"SSC11925",Holroyd,New South Wales,0.50
"SSC11926",Holsworthy,New South Wales,190.28
"SSC11927",Holts Flat,New South Wales,34.79
"SSC11928",Home Rule,New South Wales,30.34
"SSC11929",Homebush,New South Wales,2.50
"SSC11930",Homebush West,New South Wales,1.23
"SSC11931",Homeleigh,New South Wales,22.22
"SSC11932",Honeybugle,New South Wales,597.21
"SSC11933",Hopefield,New South Wales,136.44
"SSC11934",Hopkins Creek,New South Wales,12.56
"SSC11935",Horningsea Park,New South Wales,0.98
"SSC11936",Hornsby,New South Wales,8.39
"SSC11937",Hornsby Heights,New South Wales,10.22
"SSC11938",Horse Station Creek,New South Wales,18.92
"SSC11939",Horseshoe Bend,New South Wales,1.01
"SSC11940",Horseshoe Creek,New South Wales,15.91
"SSC11941",Horsfield Bay,New South Wales,0.42
"SSC11942",Horsley,New South Wales,5.51
"SSC11943",Horsley Park,New South Wales,21.97
"SSC11944",Hoskinstown,New South Wales,81.18
"SSC11945",Hovells Creek,New South Wales,130.70
"SSC11946",Howards Grass,New South Wales,2.58
"SSC11947",Howell,New South Wales,85.10
"SSC11948",Howes Valley,New South Wales,554.30
"SSC11949",Howick,New South Wales,50.87
"SSC11950",Howlong,New South Wales,156.07
"SSC11951",Hoxton Park,New South Wales,1.54
"SSC11952",Humula,New South Wales,232.43
"SSC11953",Hungerford,New South Wales,1586.90
"SSC11954",Hunters Hill,New South Wales,3.63
"SSC11955",Hunterview,New South Wales,5.59
"SSC11956",Huntingdon,New South Wales,5.80
"SSC11957",Huntingwood,New South Wales,1.72
"SSC11958",Huntley (Orange - NSW),New South Wales,17.74
"SSC11959",Huntley (Wollongong - NSW),New South Wales,13.49
"SSC11960",Huntleys Cove,New South Wales,0.27
"SSC11961",Huntleys Point,New South Wales,0.21
"SSC11962",Huonbrook,New South Wales,18.00
"SSC11963",Hurlstone Park,New South Wales,1.20
"SSC11964",Hurstville,New South Wales,4.23
"SSC11965",Hurstville Grove,New South Wales,0.95
"SSC11966",Huskisson,New South Wales,12.39
"SSC11967",Hyams Beach,New South Wales,5.34
"SSC11968",Hyland Park,New South Wales,0.45
"SSC11969",Hyndmans Creek,New South Wales,11.56
"SSC11970",Ilarwill,New South Wales,11.60
"SSC11971",Ilford,New South Wales,198.88
"SSC11972",Illabo,New South Wales,131.02
"SSC11973",Illaroo,New South Wales,32.90
"SSC11974",Illawong,New South Wales,4.76
"SSC11975",Iluka,New South Wales,12.79
"SSC11976",Indi,New South Wales,48.32
"SSC11977",Ingebirah,New South Wales,256.10
"SSC11978",Ingleburn,New South Wales,12.45
"SSC11979",Ingleside,New South Wales,18.09
"SSC11980",Innes View,New South Wales,15.79
"SSC11981",Inverell,New South Wales,207.66
"SSC11982",Invergordon,New South Wales,43.41
"SSC11983",Invergowrie,New South Wales,41.78
"SSC11984",Iron Pot Creek,New South Wales,23.11
"SSC11985",Ironbark,New South Wales,142.94
"SSC11986",Ironmungy,New South Wales,73.02
"SSC11987",Irvington,New South Wales,15.67
"SSC11988",Irymple,New South Wales,2248.57
"SSC11989",Isabella,New South Wales,124.54
"SSC11990",Islington,New South Wales,0.71
"SSC11991",Ivanhoe,New South Wales,15789.89
"SSC11992",Jackadgery,New South Wales,342.48
"SSC11993",Jacks Creek,New South Wales,269.18
"SSC11994",Jacksons Flat,New South Wales,15.07
"SSC11995",Jacky Bulbin Flat,New South Wales,84.57
"SSC11996",Jagumba,New South Wales,374.27
"SSC11997",Jagungal Wilderness,New South Wales,462.15
"SSC11998",Jamberoo,New South Wales,58.88
"SSC11999",James Creek,New South Wales,11.15
"SSC12000",Jamisontown,New South Wales,3.96
"SSC12001",Jannali,New South Wales,2.50
"SSC12002",Jaspers Brush,New South Wales,26.43
"SSC12003",Jaunter,New South Wales,61.59
"SSC12004",Jeir,New South Wales,109.10
"SSC12005",Jellat Jellat,New South Wales,10.60
"SSC12006",Jemalong,New South Wales,289.42
"SSC12007",Jembaicumbene,New South Wales,42.66
"SSC12008",Jennings,New South Wales,52.35
"SSC12009",Jenolan,New South Wales,232.60
"SSC12010",Jeogla,New South Wales,681.95
"SSC12011",Jerangle,New South Wales,359.51
"SSC12012",Jeremadra,New South Wales,15.88
"SSC12013",Jeremy,New South Wales,68.33
"SSC12014",Jerilderie,New South Wales,1470.44
"SSC12015",Jerrabattgulla,New South Wales,38.09
"SSC12016",Jerrabomberra,New South Wales,11.33
"SSC12017",Jerrara,New South Wales,9.37
"SSC12018",Jerrawa,New South Wales,70.06
"SSC12019",Jerrawangala,New South Wales,95.07
"SSC12020",Jerrong,New South Wales,64.78
"SSC12021",Jerrys Plains,New South Wales,213.95
"SSC12022",Jerseyville,New South Wales,7.49
"SSC12023",Jesmond,New South Wales,1.22
"SSC12024",Jewells,New South Wales,2.95
"SSC12025",Jews Lagoon,New South Wales,321.79
"SSC12026",Jiggi,New South Wales,32.22
"SSC12027",Jilliby,New South Wales,84.02
"SSC12028",Jimenbuen,New South Wales,338.38
"SSC12029",Jincumbilly,New South Wales,44.85
"SSC12030",Jindabyne,New South Wales,113.12
"SSC12031",Jinden,New South Wales,126.09
"SSC12032",Jindera,New South Wales,138.39
"SSC12033",Jingellic,New South Wales,151.07
"SSC12034",Jingera,New South Wales,104.10
"SSC12035",Joadja,New South Wales,76.86
"SSC12036",Joes Box,New South Wales,13.40
"SSC12037",Johns River,New South Wales,44.44
"SSC12038",Jolly Nose,New South Wales,30.84
"SSC12039",Jones Bridge,New South Wales,4.53
"SSC12040",Jones Creek,New South Wales,89.09
"SSC12041",Jones Island,New South Wales,10.01
"SSC12042",Jordan Springs,New South Wales,3.98
"SSC12043",Judds Creek,New South Wales,42.36
"SSC12044",Jugiong,New South Wales,160.67
"SSC12045",Junction Hill,New South Wales,7.47
"SSC12046",Junee,New South Wales,31.03
"SSC12047",Junee Reefs,New South Wales,218.71
"SSC12048",Kahibah,New South Wales,1.10
"SSC12049",Kains Flat,New South Wales,43.45
"SSC12050",Kalang,New South Wales,176.25
"SSC12051",Kalaru,New South Wales,14.58
"SSC12052",Kalkite,New South Wales,25.43
"SSC12053",Kamarah,New South Wales,180.15
"SSC12054",Kameruka,New South Wales,31.77
"SSC12055",Kanahooka,New South Wales,3.66
"SSC12056",Kanangra,New South Wales,451.49
"SSC12057",Kandos,New South Wales,39.91
"SSC12058",Kangaloon,New South Wales,33.91
"SSC12059",Kangaroo Creek,New South Wales,160.69
"SSC12060",Kangaroo Point,New South Wales,0.27
"SSC12061",Kangaroo Valley,New South Wales,123.83
"SSC12062",Kangaroobie,New South Wales,22.53
"SSC12063",Kangiara,New South Wales,91.68
"SSC12064",Kangy Angy,New South Wales,7.14
"SSC12065",Kanimbla,New South Wales,61.70
"SSC12066",Kanoona,New South Wales,16.30
"SSC12067",Kanwal,New South Wales,2.43
"SSC12068",Kapooka,New South Wales,14.76
"SSC12069",Kaputar,New South Wales,169.41
"SSC12070",Karaak Flat,New South Wales,7.70
"SSC12071",Karabar,New South Wales,6.98
"SSC12072",Karangi,New South Wales,50.68
"SSC12073",Kareela,New South Wales,1.60
"SSC12074",Kariong,New South Wales,25.79
"SSC12075",Kars Springs,New South Wales,158.85
"SSC12076",Karuah,New South Wales,73.89
"SSC12077",Katoomba,New South Wales,22.15
"SSC12078",Kayuga,New South Wales,46.86
"SSC12079",Kearns,New South Wales,2.36
"SSC12080",Kearsley,New South Wales,8.47
"SSC12081",Keepit,New South Wales,66.74
"SSC12082",Keera,New South Wales,307.08
"SSC12083",Keerrong,New South Wales,13.45
"SSC12084",Keinbah,New South Wales,14.50
"SSC12085",Keiraville,New South Wales,2.50
"SSC12086",Keith Hall,New South Wales,9.38
"SSC12087",Kellys Plains,New South Wales,9.02
"SSC12088",Kellyville,New South Wales,18.65
"SSC12089",Kellyville Ridge,New South Wales,2.71
"SSC12090",Kelso,New South Wales,31.82
"SSC12091",Kelvin,New South Wales,276.79
"SSC12092",Kembla Grange,New South Wales,14.48
"SSC12093",Kembla Heights,New South Wales,6.08
"SSC12094",Kemps Creek,New South Wales,34.40
"SSC12095",Kempsey,New South Wales,6.98
"SSC12096",Kendall,New South Wales,13.81
"SSC12097",Kenebri,New South Wales,504.70
"SSC12098",Kennaicle Creek,New South Wales,11.40
"SSC12099",Kensington,New South Wales,2.67
"SSC12100",Kenthurst,New South Wales,45.49
"SSC12101",Kentlyn,New South Wales,11.29
